ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_MeanRadius,AreaShape_MedianRadius,Children_Oospores_dual_Count,Children_Oospores_green_Count,Children_Oospores_red_Count,Children_Oospores_unstained_Count,Intensity_IntegratedIntensity_FITC,Intensity_IntegratedIntensity_T_Red,Intensity_LowerQuartileIntensity_FITC,Intensity_LowerQuartileIntensity_T_Red,Intensity_MaxIntensity_FITC,Intensity_MaxIntensity_T_Red,Intensity_MeanIntensity_FITC,Intensity_MeanIntensity_T_Red,Intensity_MedianIntensity_FITC,Intensity_MedianIntensity_T_Red,Intensity_MinIntensity_FITC,Intensity_MinIntensity_T_Red,Intensity_StdIntensity_FITC,Intensity_StdIntensity_T_Red,Intensity_UpperQuartileIntensity_FITC,Intensity_UpperQuartileIntensity_T_Red,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,35,58,1.7011516494724783,1.4142135623730951,0,0,1,0,3.5691920574754477,4.571923403535038,0.051430532708764076,0.051506828516721725,0.08889906108379364,0.24104677140712738,0.06153779409440427,0.07882626557819031,0.06871137768030167,0.07234302163124084,0.013794155791401863,0.0057068741880357265,0.016824748392991678,0.049251023739274626,0.07421225309371948,0.08992141857743263,475.37931034482756,861.1379310344828,0,35
4,36,79,1.99034209005659,2.0,0,0,1,0,2.6608835104852915,4.649317163042724,0.028885328210890293,0.04948500823229551,0.05273517966270447,0.09288166463375092,0.033682069752978376,0.058852115987882585,0.035515373572707176,0.06136415712535381,0.008255130611360073,0.01017776783555746,0.009739663977269825,0.019615398637244257,0.040760661475360394,0.07482642866671085,865.2405063291139,887.5949367088608,0,36
4,37,89,2.1085170564420976,2.0,0,0,0,1,4.98010224243626,5.2580453478731215,0.04432745836675167,0.053891051560640335,0.09149309247732162,0.095521479845047,0.05595620497119393,0.05907916121205754,0.05917448550462723,0.0626382827758789,0.0077821011655032635,0.007522698026150465,0.01816247513512426,0.016169982081149822,0.06644922494888306,0.06755931675434113,526.1685393258427,890.4157303370787,0,37
4,38,84,2.059036565721656,2.0,0,0,1,0,5.1885557528585196,5.790646244771779,0.051667049527168274,0.06080720201134682,0.0941481664776802,0.15097276866436005,0.06176852086736333,0.06893626481871165,0.06645303964614868,0.06895551830530167,0.01924162730574608,0.013641566038131714,0.017479473008065318,0.025291010111470613,0.07476920634508133,0.07827877998352051,317.0595238095238,911.1547619047619,0,38
4,39,84,2.028856401328441,2.0,1,0,0,0,6.063050298020244,4.934355681529269,0.040268559008836746,0.0475013367831707,0.13223467767238617,0.08566414564847946,0.07217917021452672,0.0587423295420151,0.07154955714941025,0.06652933359146118,0.004135195165872574,0.0022583352401852608,0.037746805524732835,0.022983948000804454,0.11338979005813599,0.07820248603820801,355.95238095238096,935.0357142857143,0,39
4,40,93,2.0965000478543705,2.0,0,0,0,1,3.894300759769976,4.666788746602833,0.03296711761504412,0.04256885591894388,0.06617838144302368,0.1586022675037384,0.041874201717956736,0.050180524157019714,0.043564507737755775,0.048165103420615196,0.011413748376071453,0.0061036087572574615,0.012686986286393842,0.02478903888654988,0.05045777093619108,0.05510032642632723,1333.010752688172,936.2043010752689,0,40
4,41,111,2.226101713696075,2.0,0,0,0,1,2.541435890365392,3.8728618370369077,0.01647592894732952,0.03112458996474743,0.06616312265396118,0.05442893132567406,0.02289581883212065,0.034890647180512685,0.01890592835843563,0.035889219492673874,0.005767910275608301,0.004180971998721361,0.011669178583305179,0.009806721177336667,0.02543678879737854,0.04198901355266571,63.67567567567568,936.4054054054054,0,41
4,42,84,2.0453125654362783,2.0,0,0,1,0,2.6335545857436955,5.0188601445406675,0.028000304475426674,0.05058365687727928,0.045304037630558014,0.11490043252706528,0.03135184030647257,0.059748335054055565,0.03299000486731529,0.062928207218647,0.006378271151334047,0.007995727472007275,0.008993049967328658,0.02003665827209352,0.03822385147213936,0.07264820486307144,842.7857142857143,953.4166666666666,0,42
4,43,77,2.044515255802809,2.0,0,0,1,0,4.39565119612962,5.051331336610019,0.04543373920023441,0.05793850589543581,0.10519569367170334,0.10412756353616714,0.057086379170514547,0.06560170567026,0.06049439311027527,0.06940566003322601,0.013107500039041042,0.007629510946571827,0.018170510558782767,0.020182973343174898,0.06796368211507797,0.07832074165344238,724.9480519480519,962.5714285714286,0,43
4,44,95,2.037991463073489,2.0,0,0,0,1,5.057618090882897,6.17468530125916,0.04492256138473749,0.05278477165848017,0.08540474623441696,0.24104677140712738,0.05323808516718839,0.06499668738167537,0.054612040519714355,0.062447547912597656,0.016861218959093094,0.011520561762154102,0.015340432249968465,0.03315649854246965,0.06313801743090153,0.06783398427069187,1009.1368421052632,968.7894736842105,0,44
4,45,93,2.077013077169594,2.0,1,0,0,0,11.67820249311626,8.093385206535459,0.08999771252274513,0.06631189212203026,0.19447623193264008,0.15312428772449493,0.1255720698184544,0.08702564738210171,0.13962768018245697,0.09837491437792778,0.017898833379149437,0.009872587397694588,0.047023273722315434,0.031887728021465916,0.16077668219804764,0.10868619754910469,483.93548387096774,1001.1827956989247,0,45
5,1,157,2.4576604344443003,2.0,1,0,0,0,24.638055994175375,20.44330515898764,0.09681849181652069,0.10965514741837978,0.24083314836025238,0.24093995988368988,0.15693029295653105,0.1302121347706219,0.1900205984711647,0.13831540197134018,0.007507438771426678,0.009109635837376118,0.06967340615713309,0.05315246905834971,0.21134889125823975,0.15959792956709862,780.3312101910828,49.904458598726116,0,1
5,2,70,1.9372839588960946,2.0,0,0,1,0,3.0443427227437496,6.118989858776331,0.03641565516591072,0.07132066786289215,0.07244983315467834,0.16784924268722534,0.04349061032491071,0.08741414083966187,0.04553292319178581,0.09378194808959961,0.007186999544501305,0.00804150477051735,0.013226466960870206,0.029977524244590856,0.05221637338399887,0.10771343484520912,261.42857142857144,141.1,0,2
5,3,58,1.8379641960096107,1.4142135623730951,0,0,1,0,1.848508421331644,4.465918983332813,0.028610666282474995,0.06911573931574821,0.05062943324446678,0.1107804998755455,0.031870834850545586,0.07699860316091056,0.03338674083352089,0.08236820250749588,0.006393530406057835,0.014572366140782833,0.009180818102159224,0.02292571742973139,0.03801785223186016,0.0949263758957386,730.6551724137931,159.29310344827587,0,3
5,4,87,2.0897737050308556,2.0,0,0,1,0,3.517006190493703,6.589211915619671,0.027466239407658577,0.043705652467906475,0.07550164312124252,0.1291065812110901,0.04042535851142187,0.0757380679956284,0.04431982897222042,0.08551918715238571,0.007110704202204943,0.008361943997442722,0.017390876270321924,0.0356590996270102,0.05415427032858133,0.10450522787868977,738.8275862068965,183.77011494252875,0,4
5,5,99,2.061212558620723,2.0,1,0,0,0,18.421423889696598,14.885404696688056,0.14506752416491508,0.11357671208679676,0.24083314836025238,0.24093995988368988,0.18607498878481413,0.15035762319886925,0.20783550292253494,0.15783169120550156,0.04142824560403824,0.029617762193083763,0.05829356959468093,0.052546676146502026,0.24083314836025238,0.19304189085960388,1064.0,283.45454545454544,0,5
5,6,75,1.984790628751319,2.0,0,0,1,0,3.238086534664035,8.42092014849186,0.03902494814246893,0.10066758468747139,0.05917448550462723,0.2079499512910843,0.0431744871288538,0.11227893531322479,0.04266422614455223,0.11247424781322479,0.01873807981610298,0.04930189996957779,0.00908769848166949,0.022155583363772314,0.0510795759037137,0.1252460516989231,1207.3066666666666,338.48,0,6
5,7,58,1.8630141842855208,2.0,0,0,1,0,3.489845134317875,7.763820879161358,0.05399405024945736,0.10926985740661621,0.08114747703075409,0.24093995988368988,0.06016974369513577,0.13385898067519583,0.0643930733203888,0.12063782662153244,0.016617074608802795,0.05723658949136734,0.014271892896814211,0.04224298803005553,0.07019150257110596,0.15353627502918243,1267.603448275862,442.6034482758621,0,7
5,8,68,1.9184886054009624,2.0,0,0,1,0,3.3544060308486223,8.74967572838068,0.04007019102573395,0.09643702208995819,0.07183947414159775,0.24093995988368988,0.04932950045365621,0.12867170188795118,0.05082780122756958,0.12266727536916733,0.026108186691999435,0.05665674805641174,0.01240083093110282,0.04676531317095901,0.05996795743703842,0.1595330685377121,971.1176470588235,514.3382352941177,0,8
5,9,75,1.932576551749704,2.0,1,0,0,0,9.942885592579842,11.883680611848831,0.0671549579128623,0.08590829372406006,0.24083314836025238,0.24093995988368988,0.13257180790106454,0.1584490748246511,0.10672922804951668,0.17457084357738495,0.02038605324923992,0.021011672914028168,0.07856865217682381,0.07897392974636536,0.22655069828033447,0.24093995988368988,1246.2,622.3466666666667,0,9
5,10,120,2.1001349362799133,2.0,0,0,1,0,8.589272938668728,16.15899909194559,0.05557335913181305,0.10534828901290894,0.1744564026594162,0.24093995988368988,0.07157727448890606,0.13465832576621323,0.07318226993083954,0.13438621163368225,0.01107805036008358,0.01109330914914608,0.030189519580151886,0.05982163437466302,0.08377203345298767,0.16247805953025818,1188.0833333333333,650.8,0,10
5,11,83,1.9874997351352364,2.0,0,0,1,0,5.809979412704706,7.765590874478221,0.058838789351284504,0.07517738454043865,0.13670557737350464,0.23396658897399902,0.06999975196029766,0.09356133583708699,0.07411307096481323,0.09238574653863907,0.014984359964728355,0.01721217669546604,0.021694114360217776,0.03709137337502089,0.08020523190498352,0.1078774705529213,1308.5421686746988,697.5903614457832,0,11
5,12,91,2.150650121642529,2.0,0,0,1,0,5.218417629599571,9.59676512517035,0.042034790851175785,0.0872892327606678,0.09170672297477722,0.24093995988368988,0.05734524867691836,0.1054589574194544,0.0633020531386137,0.11000991612672806,0.01425192691385746,0.016433967277407646,0.020319645269708336,0.04674870287793188,0.0720530990511179,0.12632562592625618,1217.967032967033,757.065934065934,0,12
5,13,68,1.921965452733657,2.0,0,0,1,0,4.2729381658136845,5.504661655053496,0.05046158656477928,0.06935225427150726,0.09660486876964569,0.2065766453742981,0.0628373259678483,0.08095090669196318,0.06553749740123749,0.07833981513977051,0.018387122079730034,0.01269550621509552,0.01878602210166543,0.03451074731934462,0.07602044939994812,0.08892957866191864,785.1470588235294,799.6176470588235,0,13
5,14,95,1.9393669126132336,1.4142135623730951,1,0,0,0,15.491706867702305,13.309285160154104,0.09082169644534588,0.07710765488445759,0.24083314836025238,0.24093995988368988,0.16307059860739267,0.14009773852793794,0.20218203961849213,0.1508735790848732,0.00881971511989832,0.014755474403500557,0.08487140171954768,0.07266161786922318,0.24083314836025238,0.20186160132288933,58.72631578947368,884.1052631578947,0,14
5,15,82,2.091610909326881,2.0,0,0,1,0,5.708583189174533,8.8485390227288,0.059342335909605026,0.08503090217709541,0.10455481708049774,0.24093995988368988,0.06961686816066504,0.10790901247230245,0.07106126844882965,0.10237278044223785,0.023163195699453354,0.02542153000831604,0.01873147280364484,0.050141765766933126,0.08333714678883553,0.12179751321673393,1141.3292682926829,959.7560975609756,0,15
5,16,114,2.2616263426727006,2.0,1,0,0,0,19.96240214072168,17.925826027989388,0.09337758645415306,0.08813611045479774,0.24083314836025238,0.24093995988368988,0.1751087907080849,0.1572440879648192,0.24083314836025238,0.17038223147392273,0.022659648209810257,0.013031205162405968,0.08028032613403135,0.07805791663264448,0.24083314836025238,0.24093995988368988,745.5877192982456,974.6666666666666,0,16
6,1,88,1.987021773997718,2.0,0,0,1,0,6.288426013663411,6.925093460828066,0.04957656189799309,0.07176318019628525,0.14001677930355072,0.14995041489601135,0.07145938651890239,0.0786942438730462,0.07295338064432144,0.08459601551294327,0.013946746475994587,0.018554970622062683,0.030553948062063952,0.023513810742741482,0.09330891817808151,0.09262226521968842,797.1590909090909,28.556818181818183,0,1
6,2,62,1.7480983953929503,1.4142135623730951,1,0,0,0,9.956282932311296,8.520485237240791,0.12760357558727264,0.10814831778407097,0.239642933011055,0.24077211320400238,0.16058520858566608,0.1374271812458192,0.18217746913433075,0.1446250081062317,0.03624017536640167,0.04008544981479645,0.05461772544876308,0.04873114111451529,0.20099946856498718,0.17200732231140137,971.9677419354839,31.370967741935484,0,2
6,3,57,1.3482515711619356,1.0,0,1,0,0,4.902235485613346,2.3391012521460652,0.07640192285180092,0.03648813720792532,0.11923399567604065,0.061356525868177414,0.08600413132654994,0.04103686407273799,0.0957656241953373,0.045143816620111465,0.024597544223070145,0.008880751207470894,0.024472756940028952,0.012688479194697814,0.10431830585002899,0.05122072342783213,991.4912280701755,42.64912280701754,0,3
6,4,54,1.7306142282634882,1.4142135623730951,0,0,0,1,0.0020447089336812496,0.00047302967868745327,0.0,0.0,0.0005340657662600279,0.00032043945975601673,3.7864980253356475e-05,8.759808864582468e-06,0.0,0.0,0.0,0.0,0.00010381372582426594,4.526575043075218e-05,0.0,0.0,1320.888888888889,69.16666666666667,0,4
6,5,74,1.9107942509702522,1.7071067811865475,1,0,0,0,8.717463981360197,12.511131597682834,0.06857404485344887,0.10655375197529793,0.18506142497062683,0.24077211320400238,0.11780356731567834,0.16906934591463288,0.13550011813640594,0.20006103813648224,0.02220187708735466,0.029190508648753166,0.05294044873953425,0.07335939574224005,0.16647592931985855,0.23832303285598755,689.4324324324324,91.55405405405405,0,5
6,6,75,1.9521931009146496,2.0,0,0,1,0,4.608529783785343,6.525429134257138,0.04956130217760801,0.06998931989073753,0.10685893148183823,0.18101777136325836,0.06144706378380457,0.08700572179009516,0.0629434660077095,0.08955520018935204,0.013748378492891788,0.0079346913844347,0.020564212878523704,0.03399286799133898,0.07618448138237,0.10727473720908165,176.12,105.33333333333333,0,6
6,7,55,1.723563337947532,1.4142135623730951,0,0,1,0,2.0411230716854334,3.8608529940247536,0.029869535006582737,0.056565193459391594,0.05860990285873413,0.11667048186063766,0.037111328576098786,0.07019732716408643,0.03670557588338852,0.06441595777869225,0.019592585042119026,0.039063096046447754,0.009309365146213852,0.018962234080706585,0.043404288589954376,0.08494316227734089,182.4181818181818,113.16363636363636,0,7
6,8,56,1.7136542186372066,1.4142135623730951,0,0,0,1,0.009872587164863944,0.012542915996164083,0.0,9.155413135886192e-05,0.0009918364230543375,0.0006408789195120335,0.00017629619937257042,0.00022398064278864434,0.00010681315325200558,0.00018310826271772385,0.0,0.0,0.00022616099549687145,0.00017760092999398626,0.0002594033721834421,0.0003662165254354477,523.75,149.57142857142858,0,8
6,9,70,1.6992459530387443,1.4142135623730951,0,0,0,1,0.009048599982634187,0.009094377048313618,0.0,0.0,0.000839246204122901,0.0006713969632983208,0.00012926571403763123,0.00012991967211876596,0.0,0.0,0.0,0.0,0.00018582602415144364,0.00019730372781769133,0.00027466239407658577,0.00023651483934372663,102.28571428571429,167.8,0,9
6,10,64,1.810077207098079,1.7071067811865475,0,0,1,0,2.2707408452406526,5.128999777138233,0.031097887083888054,0.0639505609869957,0.05041581019759178,0.11619745194911957,0.035480325706885196,0.0801406215177849,0.035721369087696075,0.08226138353347778,0.007492179982364178,0.022949568927288055,0.009505896927237457,0.021861361009168478,0.04332036152482033,0.09698634594678879,1225.078125,171.734375,0,10
6,11,72,1.7410018758333299,1.4142135623730951,0,0,0,1,0.007507438771426678,0.0013733119703829288,0.0,0.0,0.0006561379414051771,0.00044251163490116596,0.00010426998293648164,1.9073777366429567e-05,0.0,0.0,0.0,0.0,0.00016736688670117482,6.784833330204367e-05,0.00018310826271772385,0.0,1305.1527777777778,253.18055555555554,0,11
6,12,82,2.026465537457891,2.0,0,0,1,0,5.457053480669856,8.783306622877717,0.05366598069667816,0.07602044567465782,0.12439154833555222,0.24077211320400238,0.06654943269109581,0.10711349540094776,0.06684977561235428,0.10090791434049606,0.01045242976397276,0.007568474858999252,0.02391249381052048,0.05184784605298722,0.07737850025296211,0.13769741356372833,586.6585365853658,265.890243902439,0,12
6,13,58,1.8118548610585576,1.4142135623730951,0,0,1,0,4.599389676004648,9.784313827753067,0.07302204892039299,0.10726329311728477,0.10745403170585632,0.24077211320400238,0.07929982200008014,0.16869506599574252,0.08331426233053207,0.17186236381530762,0.026306554675102234,0.03375295549631119,0.017016650752394075,0.06741049706691511,0.09150835499167442,0.24077211320400238,442.98275862068965,283.44827586206895,0,13
6,14,67,1.887217054052555,2.0,0,0,1,0,3.2909132558852434,7.226260777562857,0.0437514316290617,0.09640268422663212,0.08169680088758469,0.15376515686511993,0.04911810829679468,0.10785463847108741,0.04946211911737919,0.11069657653570175,0.021332113072276115,0.034241244196891785,0.011892372304252762,0.02312314743541625,0.05765239987522364,0.1237392220646143,103.6268656716418,306.14925373134326,0,14
6,15,53,1.3212921724736535,1.0,0,0,0,1,0.3080491393338889,0.11787594412453473,0.005424582515843213,0.0019111924921162426,0.0079499501734972,0.003753719385713339,0.0058122479119601675,0.0022240744174440515,0.0057984283193945885,0.002250705729238689,0.003738460363820195,0.0005951018538326025,0.0009270488753084753,0.0006797137409944928,0.006450751679949462,0.0025902189663611352,805.6415094339623,312.2641509433962,0,15
6,16,51,1.659874579238944,1.4142135623730951,0,0,0,1,0.13330281525850296,0.10595864802598953,0.0020904859993606806,0.0017242694739252329,0.00396734569221735,0.0036926832981407642,0.0026137806913431954,0.0020776205495292065,0.0025787746999412775,0.0020523384446278214,0.0010681315325200558,0.00013733119703829288,0.0006579361818001157,0.000670719162406159,0.0031624322873540223,0.0024452582583762705,1190.6666666666667,313.5686274509804,0,16
6,17,56,1.7626607346708079,1.4142135623730951,0,0,0,1,0.03195239184424281,0.07182421605102718,0.00035095750354230404,0.0008545052260160446,0.0017242694739252329,0.0027924010064452887,0.0005705784257900502,0.0012825752866254853,0.0005340657662600279,0.001235980773344636,0.0,1.5259021893143654e-05,0.0003467703979757087,0.0006610710989159112,0.0007171740289777517,0.0017395284958183765,541.9285714285714,343.1607142857143,0,17
6,18,66,1.899590382230036,2.0,0,0,1,0,4.0068513210862875,7.516899378970265,0.04922560602426529,0.10138094052672386,0.09852750599384308,0.19682613015174866,0.060709868501307385,0.11389241483288282,0.06598000973463058,0.11702144145965576,0.012420844286680222,0.02212558127939701,0.020850125158445684,0.03945583219901473,0.07656977325677872,0.14046692848205566,664.439393939394,351.6515151515151,0,18
6,19,69,1.9666576150269286,2.0,0,0,1,0,1.8798504499718547,4.409735258668661,0.021892881952226162,0.04919127095490694,0.04574654623866081,0.19647516310214996,0.02724420941988195,0.0639092066473719,0.026268405839800835,0.05757229030132294,0.009155413135886192,0.016678111627697945,0.007539924916098627,0.026894810684327464,0.03286793362349272,0.07420462556183338,1109.8840579710145,361.9855072463768,0,19
6,20,81,2.0569891276879555,2.0,0,0,1,0,3.7767299879342318,8.36966510862112,0.03915464971214533,0.08622110262513161,0.07399100065231323,0.15248340368270874,0.046626296147336196,0.10332919887186569,0.04599831998348236,0.10558480024337769,0.01425192691385746,0.027817197144031525,0.012748031004346926,0.027823812203575445,0.05717174056917429,0.12286564335227013,202.76543209876544,365.34567901234567,0,20
6,21,85,2.0196990462817794,2.0,0,0,1,0,5.8370794374495745,9.22275126259774,0.05558861792087555,0.07846951857209206,0.11700618267059326,0.24077211320400238,0.06867152279352441,0.10850295603056165,0.07261005789041519,0.10521095618605614,0.01254291646182537,0.01095597818493843,0.02018112586131438,0.05183544405031916,0.08210116624832153,0.13656824454665184,317.8588235294118,379.6235294117647,0,21
6,22,106,2.271366739481636,2.0,0,0,1,0,6.968947884626687,16.049637721851468,0.04432745836675167,0.10621042177081108,0.13638514280319214,0.24077211320400238,0.0657447913644027,0.15141167662124028,0.059449151158332825,0.1414816528558731,0.014190890826284885,0.01124589890241623,0.02920934127071682,0.06329214129358496,0.09085221588611603,0.21777676045894623,244.5566037735849,388.39622641509436,0,22
6,23,89,2.0741674355443935,2.0,1,0,0,0,7.3179827788844705,5.943541624583304,0.04622720554471016,0.048149844631552696,0.2063172310590744,0.12137026339769363,0.0822245256054435,0.06678136656835174,0.0882505550980568,0.07243457436561584,0.01123064011335373,0.005233844742178917,0.043739118121243876,0.027116439048058497,0.11578164249658585,0.08538567274808884,125.96629213483146,408.91011235955057,0,23
6,24,103,2.1900582416008096,2.0,0,0,1,0,7.5134508572518826,9.393575949594378,0.061169604770839214,0.08548103831708431,0.11598382890224457,0.1602502465248108,0.07294612482768818,0.0911997665009163,0.07757686823606491,0.09588006511330605,0.017090104520320892,0.009872587397694588,0.02073123655395389,0.02448085036724368,0.08480583131313324,0.10437171161174774,184.9902912621359,455.5533980582524,0,24
6,25,85,1.756897260415233,1.4142135623730951,0,0,1,0,2.9648584835231304,7.476615564897656,0.026840619277209044,0.05833142530173063,0.06216525658965111,0.24077211320400238,0.034880688041448595,0.08796018311644302,0.03654535859823227,0.08358892425894737,0.008270390331745148,0.01107805036008358,0.01149415424047263,0.042673697355685804,0.0439269095659256,0.1066643800586462,890.8823529411765,482.4823529411765,0,25
6,26,82,2.045633174662272,2.0,0,0,1,0,6.173937599174678,6.88024724740535,0.06681162863969803,0.06175326369702816,0.11319142580032349,0.24077211320400238,0.07529192194115461,0.0839054542366506,0.08075074106454849,0.0786755159497261,0.014358739368617535,0.01020828541368246,0.021160188933606498,0.04883039630771032,0.08939498290419579,0.09259174391627312,635.9512195121952,524.1219512195122,0,26
6,27,102,2.2965041482526236,2.0,0,0,1,0,6.9992522820830345,11.919600212946534,0.058037688955664635,0.10241855308413506,0.13041886687278748,0.24077211320400238,0.06862012041257877,0.11685882561712288,0.06855878233909607,0.11410696804523468,0.01417563110589981,0.01886015199124813,0.025831377766502496,0.04276093544761136,0.07728694751858711,0.13107499480247498,937.1176470588235,533.0392156862745,0,27
6,28,126,2.4089646836031893,2.0,0,0,0,1,0.06285191117785871,0.026886396575719118,0.00027466239407658577,0.0,0.0013733119703829288,0.0009155413135886192,0.0004988246918877675,0.0002133840998072946,0.0005035477224737406,0.0001678492408245802,0.0,0.0,0.00031536755911297797,0.00022402993484155258,0.0007171740289777517,0.00035095750354230404,1044.984126984127,535.7539682539683,0,28
6,29,72,1.8480326573160692,1.4142135623730951,0,0,0,1,0.0673228045925498,0.07440299075096846,0.0006866559851914644,0.0008087281603366137,0.0021362630650401115,0.0020141908898949623,0.0009350389526743027,0.0010333748715412286,0.0009613183792680502,0.0009918364230543375,3.051804378628731e-05,0.00010681315325200558,0.0004225661131656462,0.0003857011224015812,0.001190203707665205,0.0012512397952377796,1092.986111111111,546.9444444444445,0,29
6,30,89,1.961028156203635,2.0,0,0,1,0,6.3933623330667615,8.864271060563624,0.05676737520843744,0.07440299168229103,0.1755245327949524,0.24077211320400238,0.07183553183221081,0.0995985512422879,0.0723506510257721,0.09734493121504784,0.01358052995055914,0.009674220345914364,0.02588696535367536,0.046413171352071535,0.0830510426312685,0.12566948495805264,500.0561797752809,596.2247191011236,0,30
6,31,96,2.184637341473691,2.0,1,0,0,0,9.49575034622103,15.249149391427636,0.07742428034543991,0.10878156870603561,0.15475699305534363,0.24077211320400238,0.09891406610646906,0.15884530616070455,0.10952925682067871,0.17839322984218597,0.011688411235809326,0.010681315325200558,0.03541478722166686,0.06842858503380135,0.126253142952919,0.21434347331523895,444.6041666666667,602.9895833333334,0,31
6,32,61,1.861485580238181,2.0,0,0,1,0,4.429831400513649,10.033600395545363,0.06521705910563469,0.13348592072725296,0.09855802357196808,0.24077211320400238,0.07262018689366638,0.16448525238598957,0.0792553573846817,0.17150377482175827,0.006836041808128357,0.016952773556113243,0.019674392751727436,0.051542224375084676,0.08765926770865917,0.20445562899112701,730.0655737704918,603.639344262295,0,32
6,33,117,2.204412103905244,2.0,1,0,0,0,10.000396769493818,11.880033571273088,0.0704432763159275,0.08236056938767433,0.24072633683681488,0.24077211320400238,0.08547347666234033,0.10153874847241956,0.08051422983407974,0.0951552614569664,0.02368200197815895,0.01921110786497593,0.03099696040655645,0.04099534716831666,0.1022201869636774,0.1226482056081295,1055.2735042735044,643.3418803418804,0,33
6,34,80,1.7345793577796607,1.4142135623730951,0,0,1,0,2.2462958763353527,6.210345624014735,0.021530479192733765,0.05223163217306137,0.04597543179988861,0.2202487289905548,0.02807869845419191,0.07762932030018418,0.02856488898396492,0.07367055863142014,0.0072938124649226665,0.012863355688750744,0.009001429631802019,0.038368273667013286,0.035782407969236374,0.10045014321804047,549.7875,647.575,0,34
6,35,100,2.210170871212183,2.0,0,0,1,0,4.208148326724768,10.007034366950393,0.03471427410840988,0.08618295937776566,0.0627603605389595,0.14848554134368896,0.04208148326724768,0.10007034366950393,0.04432746022939682,0.10925459861755371,0.011184862814843655,0.019775692373514175,0.01210738365390486,0.029899323633063992,0.049866482615470886,0.12132447957992554,1220.43,656.74,0,35
6,36,120,2.2447086933132474,2.0,1,0,0,0,18.683543249964714,22.14332834025845,0.11894407868385315,0.1567559391260147,0.24072633683681488,0.24077211320400238,0.15569619374970595,0.1845277361688204,0.16218814253807068,0.20433355867862701,0.01110856793820858,0.005340657662600279,0.056748281228987986,0.06720069819247614,0.19964903593063354,0.24077211320400238,100.49166666666666,664.1083333333333,0,36
6,37,128,2.4222513350568997,2.0,1,0,0,0,21.289021227508783,15.468818290159106,0.13517966866493225,0.09983977675437927,0.24072633683681488,0.24077211320400238,0.16632047833991237,0.12085014289186802,0.1757686734199524,0.11363393813371658,0.034164950251579285,0.024551765993237495,0.05738463590540436,0.04478518542884916,0.21188677847385406,0.13926909863948822,652.703125,668.2265625,0,37
6,38,93,2.195227035776371,2.0,1,0,0,0,10.788159023970366,17.91871528327465,0.09532692283391953,0.1763027384877205,0.16328679025173187,0.24077211320400238,0.11600170993516522,0.19267435788467366,0.1266346275806427,0.20206759870052338,0.021698329597711563,0.032623790204524994,0.03481320783402072,0.0479637465036803,0.14406424015760422,0.2365300916135311,1133.3655913978494,665.6989247311828,0,38
6,39,57,1.840288455114456,2.0,0,0,1,0,3.4342107283882797,7.219302679877728,0.047108414582908154,0.10748073644936085,0.14566262066364288,0.24077211320400238,0.06024931102435578,0.126654432980311,0.05848783068358898,0.12454413995146751,0.0057068741880357265,0.007354848552495241,0.027426227270495082,0.04887167731942457,0.07164492085576057,0.1544632650911808,273.4561403508772,702.438596491228,0,39
6,40,89,2.0208471937440087,2.0,0,0,0,1,0.9909361542668194,0.4887007016222924,0.00962844304740429,0.0042915999656543136,0.016968032345175743,0.011703670024871826,0.011134114092885611,0.0054910191193516,0.011665522120893002,0.005264362553134561,0.002517738612368703,0.0006256198976188898,0.002628458081074634,0.0020570373441823804,0.012813763692975044,0.006675822078250349,430.8876404494382,726.4606741573034,0,40
6,41,97,2.018620989063613,2.0,0,0,1,0,2.693949805572629,7.068451933562756,0.02198825031518936,0.06079575698822737,0.04954604431986809,0.12048523873090744,0.027772678407965247,0.07287063849033769,0.026527808979153633,0.0713435560464859,0.010742351412773132,0.018280308693647385,0.008704915448905287,0.02543301632804709,0.032478829845786095,0.08870450966060162,1299.4742268041236,732.6494845360825,0,41
6,42,71,1.9314130216910297,2.0,1,0,0,0,11.54598331078887,10.83372261468321,0.06882582046091557,0.0560311283916235,0.24072633683681488,0.24077211320400238,0.16261948325054745,0.1525876424603269,0.212733656167984,0.18399328738451004,0.018478674814105034,0.006698710843920708,0.0865148438630945,0.08963837295813584,0.24072633683681488,0.24077211320400238,162.1549295774648,751.1830985915493,0,42
6,43,63,1.8395429137694541,1.4142135623730951,1,0,0,0,7.785641425289214,9.912642266601324,0.03743800986558199,0.09911116398870945,0.24072633683681488,0.24077211320400238,0.12358160992522561,0.15734352804129087,0.10800335556268692,0.13720912486314774,0.014572366140782833,0.03782711550593376,0.09001456730199531,0.07194550990234623,0.24072633683681488,0.24077211320400238,600.1111111111111,755.8412698412699,0,43
6,44,105,2.155581276135728,2.0,0,0,1,0,7.409994659945369,12.218921325169504,0.05823605600744486,0.07817959971725941,0.1280384510755539,0.24077211320400238,0.07057137771376541,0.11637067928732861,0.07380788773298264,0.11932555213570595,0.015152208507061005,0.006286717019975185,0.02302852352769563,0.057895329840061766,0.08161287754774094,0.142305638641119,32.75238095238095,771.6,0,44
